X;workerid;proliferate.condition;samediff_mirrornorm;samediff;categories;failed_audio;failed_images;failed_video;internal_node_id;response;rt;sequence_id;same_mirror_normal;stimulus;success;time_elapsed;timeout;trial_index;trial_type;view_history;error;language
2739;14;condition1;_;;;;;;0.0-6.0-0.115;;NA;0;;img2/tools/5.jpg;NA;162535;NA;472;image-keyboard-response;;NA;japanese
2740;14;condition1;_;;;;;;0.0-6.0-1.115;;NA;1;;+;NA;162844;NA;473;html-keyboard-response;;NA;japanese
2741;14;condition1;_;;;;;;0.0-6.0-2.115;;NA;2;;img2/tools/8.jpg;NA;163054;NA;474;image-keyboard-response;;NA;japanese
2742;14;condition1;D_T;D;O;;;;0.0-6.0-3.115;d;4942;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2743;14;condition1;_;;;;;;0.0-6.0-0.116;;NA;0;;img2/false/8.jpg;NA;168203;NA;476;image-keyboard-response;;NA;japanese
2744;14;condition1;_;;;;;;0.0-6.0-1.116;;NA;1;;+;NA;168506;NA;477;html-keyboard-response;;NA;japanese
2745;14;condition1;_;;;;;;0.0-6.0-2.116;;NA;2;;img2/Mfalse/8.jpg;NA;168717;NA;478;image-keyboard-response;;NA;japanese
2746;14;condition1;S_M;S;M;;;;0.0-6.0-3.116;d;133;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2747;14;condition1;_;;;;;;0.0-6.0-0.117;;NA;0;;img2/Mfaces/12.jpg;NA;169061;NA;480;image-keyboard-response;;NA;japanese
2748;14;condition1;_;;;;;;0.0-6.0-1.117;;NA;1;;+;NA;169362;NA;481;html-keyboard-response;;NA;japanese
2749;14;condition1;_;;;;;;0.0-6.0-2.117;;NA;2;;img2/Mfaces/3.jpg;NA;169574;NA;482;image-keyboard-response;;NA;japanese
2750;14;condition1;D_M;D;H;;;;0.0-6.0-3.117;d;394;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2751;14;condition1;_;;;;;;0.0-6.0-0.118;;NA;0;;img2/false/1.jpg;NA;170182;NA;484;image-keyboard-response;;NA;japanese
2752;14;condition1;_;;;;;;0.0-6.0-1.118;;NA;1;;+;NA;170492;NA;485;html-keyboard-response;;NA;japanese
2753;14;condition1;_;;;;;;0.0-6.0-2.118;;NA;2;;img2/false/4.jpg;NA;170699;NA;486;image-keyboard-response;;NA;japanese
2754;14;condition1;D_T;D;M;;;;0.0-6.0-3.118;d;367;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2755;14;condition1;_;;;;;;0.0-6.0-0.119;;NA;0;;img2/Mfalse/13.jpg;NA;171277;NA;488;image-keyboard-response;;NA;japanese
2756;14;condition1;_;;;;;;0.0-6.0-1.119;;NA;1;;+;NA;171579;NA;489;html-keyboard-response;;NA;japanese
2757;14;condition1;_;;;;;;0.0-6.0-2.119;;NA;2;;img2/Mfalse/3.jpg;NA;171789;NA;490;image-keyboard-response;;NA;japanese
2758;14;condition1;D_M;D;M;;;;0.0-6.0-3.119;d;490;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2759;14;condition1;_;;;;;;0.0-6.0-0.120;;NA;0;;img2/french/8.jpg;NA;172485;NA;492;image-keyboard-response;;NA;japanese
2760;14;condition1;_;;;;;;0.0-6.0-1.120;;NA;1;;+;NA;172789;NA;493;html-keyboard-response;;NA;japanese
2761;14;condition1;_;;;;;;0.0-6.0-2.120;;NA;2;;img2/french/4.jpg;NA;172995;NA;494;image-keyboard-response;;NA;japanese
2762;14;condition1;D_T;D;R;;;;0.0-6.0-3.120;d;559;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2763;14;condition1;_;;;;;;0.0-6.0-0.121;;NA;0;;img2/false/13.jpg;NA;173767;NA;496;image-keyboard-response;;NA;japanese
2764;14;condition1;_;;;;;;0.0-6.0-1.121;;NA;1;;+;NA;174077;NA;497;html-keyboard-response;;NA;japanese
2765;14;condition1;_;;;;;;0.0-6.0-2.121;;NA;2;;img2/false/13.jpg;NA;174283;NA;498;image-keyboard-response;;NA;japanese
2766;14;condition1;S_T;S;M;;;;0.0-6.0-3.121;d;336;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2767;14;condition1;_;;;;;;0.0-6.0-0.122;;NA;0;;img2/faces/6.jpg;NA;174827;NA;500;image-keyboard-response;;NA;japanese
2768;14;condition1;_;;;;;;0.0-6.0-1.122;;NA;1;;+;NA;175131;NA;501;html-keyboard-response;;NA;japanese
2769;14;condition1;_;;;;;;0.0-6.0-2.122;;NA;2;;img2/Mfaces/6.jpg;NA;175340;NA;502;image-keyboard-response;;NA;japanese
2770;14;condition1;S_M;S;H;;;;0.0-6.0-3.122;d;510;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2771;14;condition1;_;;;;;;0.0-6.0-0.123;;NA;0;;img2/Mfalse/1.jpg;NA;176062;NA;504;image-keyboard-response;;NA;japanese
2772;14;condition1;_;;;;;;0.0-6.0-1.123;;NA;1;;+;NA;176372;NA;505;html-keyboard-response;;NA;japanese
2773;14;condition1;_;;;;;;0.0-6.0-2.123;;NA;2;;img2/Mfalse/4.jpg;NA;176583;NA;506;image-keyboard-response;;NA;japanese
2774;14;condition1;D_M;D;M;;;;0.0-6.0-3.123;d;473;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2775;14;condition1;_;;;;;;0.0-6.0-0.124;;NA;0;;img2/faces/7.jpg;NA;177271;NA;508;image-keyboard-response;;NA;japanese
2776;14;condition1;_;;;;;;0.0-6.0-1.124;;NA;1;;+;NA;177582;NA;509;html-keyboard-response;;NA;japanese
2777;14;condition1;_;;;;;;0.0-6.0-2.124;;NA;2;;img2/faces/7.jpg;NA;177790;NA;510;image-keyboard-response;;NA;japanese
2778;14;condition1;S_T;S;H;;;;0.0-6.0-3.124;d;443;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2779;14;condition1;_;;;;;;0.0-6.0-0.125;;NA;0;;img2/french/2.jpg;NA;178443;NA;512;image-keyboard-response;;NA;japanese
2780;14;condition1;_;;;;;;0.0-6.0-1.125;;NA;1;;+;NA;178748;NA;513;html-keyboard-response;;NA;japanese
2781;14;condition1;_;;;;;;0.0-6.0-2.125;;NA;2;;img2/Mfrench/2.jpg;NA;178957;NA;514;image-keyboard-response;;NA;japanese
2782;14;condition1;S_M;S;R;;;;0.0-6.0-3.125;d;308;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2783;14;condition1;_;;;;;;0.0-6.0-0.126;;NA;0;;img2/jap/4.jpg;NA;179477;NA;516;image-keyboard-response;;NA;japanese
2784;14;condition1;_;;;;;;0.0-6.0-1.126;;NA;1;;+;NA;179780;NA;517;html-keyboard-response;;NA;japanese
2785;14;condition1;_;;;;;;0.0-6.0-2.126;;NA;2;;img2/Mjap/4.jpg;NA;179989;NA;518;image-keyboard-response;;NA;japanese
2786;14;condition1;S_M;S;J;;;;0.0-6.0-3.126;d;388;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2787;14;condition1;_;;;;;;0.0-6.0-0.127;;NA;0;;img2/false/9.jpg;NA;180589;NA;520;image-keyboard-response;;NA;japanese
2788;14;condition1;_;;;;;;0.0-6.0-1.127;;NA;1;;+;NA;180891;NA;521;html-keyboard-response;;NA;japanese
2789;14;condition1;_;;;;;;0.0-6.0-2.127;;NA;2;;img2/false/7.jpg;NA;181095;NA;522;image-keyboard-response;;NA;japanese
2790;14;condition1;D_T;D;M;;;;0.0-6.0-3.127;d;850;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2791;14;condition1;_;;;;;;0.0-6.0-0.128;;NA;0;;img2/tools/3.jpg;NA;182160;NA;524;image-keyboard-response;;NA;japanese
2792;14;condition1;_;;;;;;0.0-6.0-1.128;;NA;1;;+;NA;182469;NA;525;html-keyboard-response;;NA;japanese
2793;14;condition1;_;;;;;;0.0-6.0-2.128;;NA;2;;img2/tools/11.jpg;NA;182675;NA;526;image-keyboard-response;;NA;japanese
2794;14;condition1;D_T;D;O;;;;0.0-6.0-3.128;d;323;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2795;14;condition1;_;;;;;;0.0-6.0-0.129;;NA;0;;img2/Mjap/4.jpg;NA;183204;NA;528;image-keyboard-response;;NA;japanese
2796;14;condition1;_;;;;;;0.0-6.0-1.129;;NA;1;;+;NA;183507;NA;529;html-keyboard-response;;NA;japanese
2797;14;condition1;_;;;;;;0.0-6.0-2.129;;NA;2;;img2/Mjap/8.jpg;NA;183718;NA;530;image-keyboard-response;;NA;japanese
2798;14;condition1;D_M;D;J;;;;0.0-6.0-3.129;d;419;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2799;14;condition1;_;;;;;;0.0-6.0-0.130;;NA;0;;img2/faces/2.jpg;NA;184340;NA;532;image-keyboard-response;;NA;japanese
2800;14;condition1;_;;;;;;0.0-6.0-1.130;;NA;1;;+;NA;184643;NA;533;html-keyboard-response;;NA;japanese
2801;14;condition1;_;;;;;;0.0-6.0-2.130;;NA;2;;img2/Mfaces/2.jpg;NA;184854;NA;534;image-keyboard-response;;NA;japanese
2802;14;condition1;S_M;S;H;;;;0.0-6.0-3.130;d;337;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2803;14;condition1;_;;;;;;0.0-6.0-0.131;;NA;0;;img2/false/12.jpg;NA;185399;NA;536;image-keyboard-response;;NA;japanese
2804;14;condition1;_;;;;;;0.0-6.0-1.131;;NA;1;;+;NA;185703;NA;537;html-keyboard-response;;NA;japanese
2805;14;condition1;_;;;;;;0.0-6.0-2.131;;NA;2;;img2/false/12.jpg;NA;185910;NA;538;image-keyboard-response;;NA;japanese
2806;14;condition1;S_T;S;M;;;;0.0-6.0-3.131;d;567;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2807;14;condition1;_;;;;;;0.0-6.0-0.132;;NA;0;;img2/french/4.jpg;NA;186685;NA;540;image-keyboard-response;;NA;japanese
2808;14;condition1;_;;;;;;0.0-6.0-1.132;;NA;1;;+;NA;186987;NA;541;html-keyboard-response;;NA;japanese
2809;14;condition1;_;;;;;;0.0-6.0-2.132;;NA;2;;img2/french/4.jpg;NA;187207;NA;542;image-keyboard-response;;NA;japanese
2810;14;condition1;S_T;S;R;;;;0.0-6.0-3.132;d;326;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2811;14;condition1;_;;;;;;0.0-6.0-0.133;;NA;0;;img2/tools/3.jpg;NA;187742;NA;544;image-keyboard-response;;NA;japanese
2812;14;condition1;_;;;;;;0.0-6.0-1.133;;NA;1;;+;NA;188054;NA;545;html-keyboard-response;;NA;japanese
2813;14;condition1;_;;;;;;0.0-6.0-2.133;;NA;2;;img2/tools/3.jpg;NA;188263;NA;546;image-keyboard-response;;NA;japanese
2814;14;condition1;S_T;S;O;;;;0.0-6.0-3.133;d;569;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2815;14;condition1;_;;;;;;0.0-6.0-0.134;;NA;0;;img2/tools/8.jpg;NA;189039;NA;548;image-keyboard-response;;NA;japanese
2816;14;condition1;_;;;;;;0.0-6.0-1.134;;NA;1;;+;NA;189348;NA;549;html-keyboard-response;;NA;japanese
2817;14;condition1;_;;;;;;0.0-6.0-2.134;;NA;2;;img2/Mtools/8.jpg;NA;189555;NA;550;image-keyboard-response;;NA;japanese
2818;14;condition1;S_M;S;O;;;;0.0-6.0-3.134;d;695;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2819;14;condition1;_;;;;;;0.0-6.0-0.135;;NA;0;;img2/faces/5.jpg;NA;190461;NA;552;image-keyboard-response;;NA;japanese
2820;14;condition1;_;;;;;;0.0-6.0-1.135;;NA;1;;+;NA;190763;NA;553;html-keyboard-response;;NA;japanese
2821;14;condition1;_;;;;;;0.0-6.0-2.135;;NA;2;;img2/faces/8.jpg;NA;190973;NA;554;image-keyboard-response;;NA;japanese
2822;14;condition1;D_T;D;H;;;;0.0-6.0-3.135;d;511;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2823;14;condition1;_;;;;;;0.0-6.0-0.136;;NA;0;;img2/french/13.jpg;NA;191692;NA;556;image-keyboard-response;;NA;japanese
2824;14;condition1;_;;;;;;0.0-6.0-1.136;;NA;1;;+;NA;191996;NA;557;html-keyboard-response;;NA;japanese
2825;14;condition1;_;;;;;;0.0-6.0-2.136;;NA;2;;img2/french/13.jpg;NA;192208;NA;558;image-keyboard-response;;NA;japanese
2826;14;condition1;S_T;S;R;;;;0.0-6.0-3.136;d;413;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2827;14;condition1;_;;;;;;0.0-6.0-0.137;;NA;0;;img2/Mfrench/10.jpg;NA;192839;NA;560;image-keyboard-response;;NA;japanese
2828;14;condition1;_;;;;;;0.0-6.0-1.137;;NA;1;;+;NA;193149;NA;561;html-keyboard-response;;NA;japanese
2829;14;condition1;_;;;;;;0.0-6.0-2.137;;NA;2;;img2/Mfrench/12.jpg;NA;193357;NA;562;image-keyboard-response;;NA;japanese
2830;14;condition1;D_M;D;R;;;;0.0-6.0-3.137;d;422;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2831;14;condition1;_;;;;;;0.0-6.0-0.138;;NA;0;;img2/false/6.jpg;NA;193991;NA;564;image-keyboard-response;;NA;japanese
2832;14;condition1;_;;;;;;0.0-6.0-1.138;;NA;1;;+;NA;194301;NA;565;html-keyboard-response;;NA;japanese
2833;14;condition1;_;;;;;;0.0-6.0-2.138;;NA;2;;img2/Mfalse/6.jpg;NA;194521;NA;566;image-keyboard-response;;NA;japanese
2834;14;condition1;S_M;S;M;;;;0.0-6.0-3.138;d;346;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2835;14;condition1;_;;;;;;0.0-6.0-0.139;;NA;0;;img2/tools/4.jpg;NA;195077;NA;568;image-keyboard-response;;NA;japanese
2836;14;condition1;_;;;;;;0.0-6.0-1.139;;NA;1;;+;NA;195380;NA;569;html-keyboard-response;;NA;japanese
2837;14;condition1;_;;;;;;0.0-6.0-2.139;;NA;2;;img2/Mtools/4.jpg;NA;195591;NA;570;image-keyboard-response;;NA;japanese
2838;14;condition1;S_M;S;O;;;;0.0-6.0-3.139;d;236;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2839;14;condition1;_;;;;;;0.0-6.0-0.140;;NA;0;;img2/jap/3.jpg;NA;196039;NA;572;image-keyboard-response;;NA;japanese
2840;14;condition1;_;;;;;;0.0-6.0-1.140;;NA;1;;+;NA;196349;NA;573;html-keyboard-response;;NA;japanese
2841;14;condition1;_;;;;;;0.0-6.0-2.140;;NA;2;;img2/Mjap/3.jpg;NA;196559;NA;574;image-keyboard-response;;NA;japanese
2842;14;condition1;S_M;S;J;;;;0.0-6.0-3.140;d;327;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2843;14;condition1;_;;;;;;0.0-6.0-0.141;;NA;0;;img2/Mfaces/13.jpg;NA;197095;NA;576;image-keyboard-response;;NA;japanese
2844;14;condition1;_;;;;;;0.0-6.0-1.141;;NA;1;;+;NA;197405;NA;577;html-keyboard-response;;NA;japanese
2845;14;condition1;_;;;;;;0.0-6.0-2.141;;NA;2;;img2/Mfaces/3.jpg;NA;197616;NA;578;image-keyboard-response;;NA;japanese
2846;14;condition1;D_M;D;H;;;;0.0-6.0-3.141;d;610;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2847;14;condition1;_;;;;;;0.0-6.0-0.142;;NA;0;;img2/Mfrench/12.jpg;NA;198436;NA;580;image-keyboard-response;;NA;japanese
2848;14;condition1;_;;;;;;0.0-6.0-1.142;;NA;1;;+;NA;198740;NA;581;html-keyboard-response;;NA;japanese
2849;14;condition1;_;;;;;;0.0-6.0-2.142;;NA;2;;img2/Mfrench/3.jpg;NA;198947;NA;582;image-keyboard-response;;NA;japanese
2850;14;condition1;D_M;D;R;;;;0.0-6.0-3.142;d;317;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2851;14;condition1;_;;;;;;0.0-6.0-0.143;;NA;0;;img2/tools/7.jpg;NA;199472;NA;584;image-keyboard-response;;NA;japanese
2852;14;condition1;_;;;;;;0.0-6.0-1.143;;NA;1;;+;NA;199773;NA;585;html-keyboard-response;;NA;japanese
2853;14;condition1;_;;;;;;0.0-6.0-2.143;;NA;2;;img2/tools/7.jpg;NA;199981;NA;586;image-keyboard-response;;NA;japanese
2854;14;condition1;S_T;S;O;;;;0.0-6.0-3.143;d;260;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2855;14;condition1;_;;;;;;0.0-6.0-0.144;;NA;0;;img2/tools/1.jpg;NA;200453;NA;588;image-keyboard-response;;NA;japanese
2856;14;condition1;_;;;;;;0.0-6.0-1.144;;NA;1;;+;NA;200756;NA;589;html-keyboard-response;;NA;japanese
2857;14;condition1;_;;;;;;0.0-6.0-2.144;;NA;2;;img2/Mtools/1.jpg;NA;200968;NA;590;image-keyboard-response;;NA;japanese
2858;14;condition1;S_M;S;O;;;;0.0-6.0-3.144;d;339;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2859;14;condition1;_;;;;;;0.0-6.0-0.145;;NA;0;;img2/Mfalse/7.jpg;NA;201518;NA;592;image-keyboard-response;;NA;japanese
2860;14;condition1;_;;;;;;0.0-6.0-1.145;;NA;1;;+;NA;201820;NA;593;html-keyboard-response;;NA;japanese
2861;14;condition1;_;;;;;;0.0-6.0-2.145;;NA;2;;img2/Mfalse/10.jpg;NA;202027;NA;594;image-keyboard-response;;NA;japanese
2862;14;condition1;D_M;D;M;;;;0.0-6.0-3.145;d;357;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2863;14;condition1;_;;;;;;0.0-6.0-0.146;;NA;0;;img2/false/11.jpg;NA;202595;NA;596;image-keyboard-response;;NA;japanese
2864;14;condition1;_;;;;;;0.0-6.0-1.146;;NA;1;;+;NA;202900;NA;597;html-keyboard-response;;NA;japanese
2865;14;condition1;_;;;;;;0.0-6.0-2.146;;NA;2;;img2/false/9.jpg;NA;203111;NA;598;image-keyboard-response;;NA;japanese
2866;14;condition1;D_T;D;M;;;;0.0-6.0-3.146;d;376;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2867;14;condition1;_;;;;;;0.0-6.0-0.147;;NA;0;;img2/jap/14.jpg;NA;203695;NA;600;image-keyboard-response;;NA;japanese
2868;14;condition1;_;;;;;;0.0-6.0-1.147;;NA;1;;+;NA;203997;NA;601;html-keyboard-response;;NA;japanese
2869;14;condition1;_;;;;;;0.0-6.0-2.147;;NA;2;;img2/jap/14.jpg;NA;204208;NA;602;image-keyboard-response;;NA;japanese
2870;14;condition1;S_T;S;J;;;;0.0-6.0-3.147;d;214;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2871;14;condition1;_;;;;;;0.0-6.0-0.148;;NA;0;;img2/french/7.jpg;NA;204640;NA;604;image-keyboard-response;;NA;japanese
2872;14;condition1;_;;;;;;0.0-6.0-1.148;;NA;1;;+;NA;204947;NA;605;html-keyboard-response;;NA;japanese
2873;14;condition1;_;;;;;;0.0-6.0-2.148;;NA;2;;img2/french/7.jpg;NA;205160;NA;606;image-keyboard-response;;NA;japanese
2874;14;condition1;S_T;S;R;;;;0.0-6.0-3.148;d;181;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2875;14;condition1;_;;;;;;0.0-6.0-0.149;;NA;0;;img2/false/7.jpg;NA;205547;NA;608;image-keyboard-response;;NA;japanese
2876;14;condition1;_;;;;;;0.0-6.0-1.149;;NA;1;;+;NA;205853;NA;609;html-keyboard-response;;NA;japanese
2877;14;condition1;_;;;;;;0.0-6.0-2.149;;NA;2;;img2/false/10.jpg;NA;206063;NA;610;image-keyboard-response;;NA;japanese
2878;14;condition1;D_T;D;M;;;;0.0-6.0-3.149;d;403;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2879;14;condition1;_;;;;;;0.0-6.0-0.150;;NA;0;;img2/false/13.jpg;NA;206677;NA;612;image-keyboard-response;;NA;japanese
2880;14;condition1;_;;;;;;0.0-6.0-1.150;;NA;1;;+;NA;206979;NA;613;html-keyboard-response;;NA;japanese
2881;14;condition1;_;;;;;;0.0-6.0-2.150;;NA;2;;img2/false/3.jpg;NA;207187;NA;614;image-keyboard-response;;NA;japanese
2882;14;condition1;D_T;D;M;;;;0.0-6.0-3.150;d;390;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2883;14;condition1;_;;;;;;0.0-6.0-0.151;;NA;0;;img2/faces/11.jpg;NA;207790;NA;616;image-keyboard-response;;NA;japanese
2884;14;condition1;_;;;;;;0.0-6.0-1.151;;NA;1;;+;NA;208093;NA;617;html-keyboard-response;;NA;japanese
2885;14;condition1;_;;;;;;0.0-6.0-2.151;;NA;2;;img2/faces/11.jpg;NA;208301;NA;618;image-keyboard-response;;NA;japanese
2886;14;condition1;S_T;S;H;;;;0.0-6.0-3.151;d;345;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2887;14;condition1;_;;;;;;0.0-6.0-0.152;;NA;0;;img2/french/1.jpg;NA;208856;NA;620;image-keyboard-response;;NA;japanese
2888;14;condition1;_;;;;;;0.0-6.0-1.152;;NA;1;;+;NA;209166;NA;621;html-keyboard-response;;NA;japanese
2889;14;condition1;_;;;;;;0.0-6.0-2.152;;NA;2;;img2/french/1.jpg;NA;209373;NA;622;image-keyboard-response;;NA;japanese
2890;14;condition1;S_T;S;R;;;;0.0-6.0-3.152;d;345;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2891;14;condition1;_;;;;;;0.0-6.0-0.153;;NA;0;;img2/Mfrench/14.jpg;NA;209928;NA;624;image-keyboard-response;;NA;japanese
2892;14;condition1;_;;;;;;0.0-6.0-1.153;;NA;1;;+;NA;210237;NA;625;html-keyboard-response;;NA;japanese
2893;14;condition1;_;;;;;;0.0-6.0-2.153;;NA;2;;img2/Mfrench/8.jpg;NA;210444;NA;626;image-keyboard-response;;NA;japanese
2894;14;condition1;D_M;D;R;;;;0.0-6.0-3.153;d;566;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2895;14;condition1;_;;;;;;0.0-6.0-0.154;;NA;0;;img2/faces/8.jpg;NA;211223;NA;628;image-keyboard-response;;NA;japanese
2896;14;condition1;_;;;;;;0.0-6.0-1.154;;NA;1;;+;NA;211534;NA;629;html-keyboard-response;;NA;japanese
2897;14;condition1;_;;;;;;0.0-6.0-2.154;;NA;2;;img2/faces/4.jpg;NA;211750;NA;630;image-keyboard-response;;NA;japanese
2898;14;condition1;D_T;D;H;;;;0.0-6.0-3.154;d;219;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2899;14;condition1;_;;;;;;0.0-6.0-0.155;;NA;0;;img2/Mfaces/11.jpg;NA;212174;NA;632;image-keyboard-response;;NA;japanese
2900;14;condition1;_;;;;;;0.0-6.0-1.155;;NA;1;;+;NA;212477;NA;633;html-keyboard-response;;NA;japanese
2901;14;condition1;_;;;;;;0.0-6.0-2.155;;NA;2;;img2/Mfaces/9.jpg;NA;212688;NA;634;image-keyboard-response;;NA;japanese
2902;14;condition1;D_M;D;H;;;;0.0-6.0-3.155;d;603;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2903;14;condition1;_;;;;;;0.0-6.0-0.156;;NA;0;;img2/tools/7.jpg;NA;213501;NA;636;image-keyboard-response;;NA;japanese
2904;14;condition1;_;;;;;;0.0-6.0-1.156;;NA;1;;+;NA;213804;NA;637;html-keyboard-response;;NA;japanese
2905;14;condition1;_;;;;;;0.0-6.0-2.156;;NA;2;;img2/Mtools/7.jpg;NA;214013;NA;638;image-keyboard-response;;NA;japanese
2906;14;condition1;S_M;S;O;;;;0.0-6.0-3.156;d;112;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2907;14;condition1;_;;;;;;0.0-6.0-0.157;;NA;0;;img2/tools/4.jpg;NA;214333;NA;640;image-keyboard-response;;NA;japanese
2908;14;condition1;_;;;;;;0.0-6.0-1.157;;NA;1;;+;NA;214636;NA;641;html-keyboard-response;;NA;japanese
2909;14;condition1;_;;;;;;0.0-6.0-2.157;;NA;2;;img2/tools/4.jpg;NA;214847;NA;642;image-keyboard-response;;NA;japanese
2910;14;condition1;S_T;S;O;;;;0.0-6.0-3.157;d;156;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2911;14;condition1;_;;;;;;0.0-6.0-0.158;;NA;0;;img2/false/12.jpg;NA;215215;NA;644;image-keyboard-response;;NA;japanese
2912;14;condition1;_;;;;;;0.0-6.0-1.158;;NA;1;;+;NA;215526;NA;645;html-keyboard-response;;NA;japanese
2913;14;condition1;_;;;;;;0.0-6.0-2.158;;NA;2;;img2/false/3.jpg;NA;215731;NA;646;image-keyboard-response;;NA;japanese
2914;14;condition1;D_T;D;M;;;;0.0-6.0-3.158;d;21;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2915;14;condition1;_;;;;;;0.0-6.0-0.159;;NA;0;;img2/faces/8.jpg;NA;215958;NA;648;image-keyboard-response;;NA;japanese
2916;14;condition1;_;;;;;;0.0-6.0-1.159;;NA;1;;+;NA;216264;NA;649;html-keyboard-response;;NA;japanese
2917;14;condition1;_;;;;;;0.0-6.0-2.159;;NA;2;;img2/Mfaces/8.jpg;NA;216467;NA;650;image-keyboard-response;;NA;japanese
2918;14;condition1;S_M;S;H;;;;0.0-6.0-3.159;d;212;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2919;14;condition1;_;;;;;;0.0-6.0-0.160;;NA;0;;img2/jap/12.jpg;NA;216888;NA;652;image-keyboard-response;;NA;japanese
2920;14;condition1;_;;;;;;0.0-6.0-1.160;;NA;1;;+;NA;217192;NA;653;html-keyboard-response;;NA;japanese
2921;14;condition1;_;;;;;;0.0-6.0-2.160;;NA;2;;img2/jap/3.jpg;NA;217397;NA;654;image-keyboard-response;;NA;japanese
2922;14;condition1;D_T;D;J;;;;0.0-6.0-3.160;d;510;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2923;14;condition1;_;;;;;;0.0-6.0-0.161;;NA;0;;img2/faces/9.jpg;NA;218128;NA;656;image-keyboard-response;;NA;japanese
2924;14;condition1;_;;;;;;0.0-6.0-1.161;;NA;1;;+;NA;218438;NA;657;html-keyboard-response;;NA;japanese
2925;14;condition1;_;;;;;;0.0-6.0-2.161;;NA;2;;img2/faces/9.jpg;NA;218647;NA;658;image-keyboard-response;;NA;japanese
2926;14;condition1;S_T;S;H;;;;0.0-6.0-3.161;d;82;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
2927;14;condition1;_;;;;;;0.0-6.0-0.162;;NA;0;;img2/french/12.jpg;NA;218931;NA;660;image-keyboard-response;;NA;japanese
2928;14;condition1;_;;;;;;0.0-6.0-1.162;;NA;1;;+;NA;219238;NA;661;html-keyboard-response;;NA;japanese
2929;14;condition1;_;;;;;;0.0-6.0-2.162;;NA;2;;img2/french/3.jpg;NA;219445;NA;662;image-keyboard-response;;NA;japanese
2930;14;condition1;D_T;D;R;;;;0.0-6.0-3.162;d;106;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
